Nome: SAO PAULO(MIR.de SANTANA)
Codigo Estacao: 83781
Latitude: -23.49638888
Longitude: -46.61999999
Altitude: 785.16
Situacao: Operante
Data Inicial: 1991-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2000-04-21;10,5;0;17,9;66,5;3,4;
2000-04-22;5,5;0;17,7;73;3;
2000-04-23;3,5;0;18,2;71,8;2,5;
2000-04-24;3;0;18,9;68,5;2;
2000-04-25;3,7;0;18,4;66,5;3,1;
2000-04-26;4,8;0;18,2;59,8;1,9;
2000-04-27;4,3;0;19,4;66,3;2,9;
2000-04-28;4,2;0;20;68,5;1,5;
2000-04-29;4;0;20,3;67,3;2,1;
2000-04-30;4,7;0;21,7;63;2,4;
2000-05-01;4,7;0;22,9;64,5;2,1;
2000-05-02;4,8;0;23,6;63,5;2,4;
2000-05-03;5;1,5;22,6;75,5;3,2;
2000-05-04;3,3;0;22,6;63,5;2;
2000-05-05;4,5;0;24;53;2;
2000-05-06;8;0;22,1;77,3;3,9;
2000-05-07;4,5;4,4;17,8;72;1,8;
2000-05-08;2,5;0;18,1;78,5;2,9;
2000-05-09;3,5;1;17;74,8;3,3;
2000-05-10;2,8;0;16,1;70,3;2;
2000-05-11;3,4;0;15,1;70,8;3,8;
2000-05-12;3,9;0;15,8;72,8;3,2;
2000-05-13;3,5;0;16,1;72,5;2,5;
2000-05-14;6;0;16,7;81,5;2,1;
2000-05-15;2,2;0;18,7;73;1;
2000-05-16;4,3;0;20,7;75,8;3,2;
2000-05-17;7,5;0;20,6;52,5;4,6;
2000-05-18;10;0;15,4;69,5;2,2;
2000-05-19;6,5;1,8;15,3;75,8;2,4;
2000-05-20;2,2;,6;15,1;73,3;3,1;
2000-05-21;3;0;14,9;75;3,6;
2000-05-22;2,8;0;15,6;74,8;2,6;
2000-05-23;3;0;15,9;76,5;2,6;
2000-05-24;2;0;16,2;77,5;2,7;
2000-05-25;2,8;0;18,2;53,8;3,4;
2000-05-26;5,7;0;19,7;53,3;2,9;
2000-05-27;9;0;16,4;77,8;1,2;
2000-05-28;2;0;15,3;60;2,4;
2000-05-29;5;0;13,4;69,8;2,3;
2000-05-30;3,5;0;15,8;50,8;3;
2000-05-31;10,5;0;16,8;65;3,9;
2000-06-01;6;,2;14,5;80,8;1,9;
2000-06-02;1,5;0;15,6;72,5;2,8;
2000-06-03;3,5;0;16,1;73,8;4,4;
2000-06-04;6;0;16,6;82,5;3,6;
2000-06-05;3;0;17,1;76;2,4;
2000-06-06;2,5;0;18,2;63;1,9;
2000-06-07;3,7;0;18,6;56,8;1,7;
2000-06-08;5,3;0;20,1;54;2,6;
2000-06-09;6;0;18,8;69,8;2,3;
2000-06-10;3,5;0;18,4;76,5;1,9;
2000-06-11;2,6;0;19;61;1,6;
2000-06-12;5,3;0;19,8;63,8;1,1;
2000-06-13;3,7;0;18,6;69,3;2,5;
2000-06-14;3,2;0;18,5;71,5;1,8;
2000-06-15;4,3;0;19,1;71;2,3;
2000-06-16;3,9;0;19,7;64,8;1,7;
2000-06-17;4,6;0;19,4;78,3;2,6;
2000-06-18;3,2;0;18,3;78,5;1,6;
2000-06-19;2,4;0;19,9;61,8;2,6;
2000-06-20;5,3;0;19,3;76;1,5;
2000-06-21;2,6;11,4;14,2;84;2,8;
2000-06-22;1,5;,6;11,3;62,3;1,9;
2000-06-23;4,5;0;14,4;55,5;1,8;
2000-06-24;5;0;19,3;44;4,2;
2000-06-25;7,8;0;20,9;52,3;4,1;
2000-06-26;6,6;0;21,1;70,5;1,8;
2000-06-27;4,8;0;19,2;71,8;3;
2000-06-28;3,5;0;20,9;54,8;3,8;
2000-06-29;8,5;0;22;38,5;3,9;
2000-06-30;10,5;0;17,7;70;4,6;
2000-07-01;4;0;16,6;71,3;1,6;
2000-07-02;2,6;0;19,6;51,8;3,2;
2000-07-03;4,9;0;16,7;79,5;4,2;
2000-07-04;2;0;14,6;83,3;8,2;
2000-07-05;1,7;0;16,7;78,8;3;
2000-07-06;2,8;0;18,6;59,8;1,9;
2000-07-07;4,5;0;19,9;50,8;1,7;
2000-07-08;5;0;19,7;54,8;3;
2000-07-09;5,5;0;20,8;53,5;2,7;
2000-07-10;8;0;21,5;48;4;
2000-07-11;8;0;23,1;48,3;3,4;
2000-07-12;7,5;0;16,6;76;3,4;
2000-07-13;3;0;12,4;80;2,1;
2000-07-14;2,5;0;10,9;84;4,1;
2000-07-15;1;0;14,5;88;2,8;
2000-07-16;2,5;37,5;12,2;49;3,4;
2000-07-17;7,4;0;9,2;52,3;,7;
2000-07-18;3,6;0;10,9;48,8;1,5;
2000-07-19;5,5;0;11,8;55;1,5;
2000-07-20;6;0;11,3;51,8;,3;
2000-07-21;5,5;0;15,3;66,3;1,3;
2000-07-22;3,5;0;18,6;64,5;2,7;
2000-07-23;3,8;20,6;13;88,3;1,5;
2000-07-24;1;7,5;10,9;76,5;1,6;
2000-07-25;2,2;0;12,5;81,3;2,1;
2000-07-26;1,4;0;12,3;85,8;,3;
2000-07-27;1,1;0;13,8;78,3;2,4;
2000-07-28;2,3;0;14,6;72,5;2,4;
2000-07-29;3;0;15,4;71,5;1,1;
2000-07-30;2,7;0;16;66,3;,9;
2000-07-31;3,5;0;16;64;1,5;
2000-08-01;3,5;0;15,9;76,3;1,6;
2000-08-02;2,2;0;19,2;61,8;2,1;
2000-08-03;4,8;0;16,8;81,5;1,3;
2000-08-04;1,5;,4;11,2;80;3,9;
2000-08-05;2;0;12;72,3;3;
2000-08-06;4;0;16,1;63,5;2;
2000-08-07;3,3;3;18,8;67,5;1,9;
2000-08-08;4,1;,6;20,5;54;1,8;
2000-08-09;6,8;0;22,8;37;2,4;
2000-08-10;7,7;1;16,6;87,8;1,6;
2000-08-11;1,1;2,3;10,5;83,3;3,4;
2000-08-12;1,8;0;9,3;79,3;3,7;
2000-08-13;1,6;0;11,7;76,8;4,3;
2000-08-14;3;0;15,8;62;3,2;
2000-08-15;4,3;0;17,5;65,8;3,7;
2000-08-16;6;11,8;13,3;92,5;4,4;
2000-08-17;1;0;16,3;86,8;3,5;
2000-08-18;2,3;2,1;16,1;83,8;2,9;
2000-08-19;2,4;0;16,1;76;2,2;
2000-08-20;2,1;0;19,2;64,8;1,9;
2000-08-21;4,6;0;21,6;38,3;1,3;
2000-08-22;6,4;0;21,4;39,5;1,7;
2000-08-23;5,2;0;21,5;41,3;1,7;
2000-08-24;9;0;21;49,3;1,7;
2000-08-25;6,6;0;24;36,8;3,5;
2000-08-26;12,1;0;22,8;49,5;4,7;
2000-08-27;10,8;0;18,1;83;3,9;
2000-08-28;1,7;45,9;15,1;83,8;1,6;
2000-08-29;2,3;19,2;15,1;78,8;1,3;
2000-08-30;1,8;0;15,9;75,8;3,7;
2000-08-31;2,8;0;17,3;91,8;1,8;
2000-09-01;1,5;,6;16,6;92;1,8;
2000-09-02;1,9;39,4;13,3;93,8;2,4;
2000-09-03;,3;11,2;12,3;92,8;2;
2000-09-04;1,2;1,1;12,6;84,8;4,1;
2000-09-05;1,7;0;14,7;80,3;4;
2000-09-06;1,7;0;15,3;79,3;4,2;
2000-09-07;3;0;16,4;75,5;3,3;
2000-09-08;2,5;0;18;69,3;2,3;
2000-09-09;4;0;19,9;61,3;3,6;
2000-09-10;4,5;0;22,1;58,8;2,5;
2000-09-11;6,5;0;23,8;58,5;3,7;
2000-09-12;6,8;,3;19,7;79,5;2,7;
2000-09-13;3;32,6;20,7;79,8;1,6;
2000-09-14;2,5;12,1;22,4;71,8;2,2;
2000-09-15;5;0;21,9;75;3,1;
2000-09-16;4;4;16,3;86,5;2,7;
2000-09-17;1,5;,1;15,6;90,5;3,3;
2000-09-18;,7;6,7;18,5;83,8;6,3;
2000-09-19;2,8;0;21,3;77;1,2;
2000-09-20;2,4;0;22,9;62;1,5;
2000-09-21;5,1;0;24,9;50,3;2,6;
2000-09-22;8,4;0;18,5;83;4,1;
2000-09-23;2,1;0;20,6;73,5;2,8;
2000-09-24;4,5;0;21,7;56;5,4;
2000-09-25;7,6;3;12,9;82,5;3,6;
2000-09-26;1,7;0;11,4;79;5,6;
2000-09-27;3,2;0;15,7;68,8;4;
2000-09-28;4,5;0;17,7;71,8;2,2;
2000-09-29;3,7;0;19;72,3;3,8;
2000-09-30;3,3;0;17,8;74,3;2,4;
2000-10-01;4;0;19,6;56,5;2,5;
2000-10-02;6,6;0;22,6;44,5;2,2;
2000-10-03;7,9;0;25,6;44,5;2,6;
2000-10-04;11,5;0;22,7;71,8;2;
2000-10-05;6,5;25,8;20,6;80,8;2,2;
2000-10-06;3;1,1;18;88,3;2,9;
2000-10-07;2,2;0;19;78;3,8;
2000-10-08;3,8;0;19;76,8;4,4;
2000-10-09;3,6;0;21,9;73;3;
2000-10-10;3,4;0;22,8;67,3;4,5;
2000-10-11;3,5;5;22,5;73,8;2,5;
2000-10-12;3,5;0;26,4;43,5;4,3;
2000-10-13;9,4;0;23,2;65,8;4,2;
2000-10-14;5,1;0;21,4;77,8;4,3;
2000-10-15;3,8;0;20,7;78;4,1;
2000-10-16;3,1;0;23;73,8;3,1;
2000-10-17;4,1;0;24,3;62,3;2;
2000-10-18;6,8;1;25,5;55,3;2,1;
2000-10-19;6,7;0;23,6;75;2,3;
2000-10-20;3,7;2,2;24,4;60;3,1;
2000-10-21;8;0;20,5;82,5;2,4;
2000-10-22;2,5;0;22,4;74,5;3;
2000-10-23;4;0;25,9;60,3;2,2;
2000-10-24;10,6;,9;23,5;72,5;2;
2000-10-25;5;14,7;20,5;86,5;2,4;
2000-10-26;1,5;2,7;22,5;77;2,1;
2000-10-27;3,1;4,8;24,3;63,8;3;
2000-10-28;1,4;0;18,9;81,3;4,8;
2000-10-29;7,2;,8;17,4;79;5,8;
2000-10-30;2,8;0;19,4;69,5;4,1;
2000-10-31;4,4;0;20,5;67,5;2,9;
2000-11-01;5,1;0;21,1;70,3;,4;
2000-11-02;4,7;0;24,2;58,8;2,6;
2000-11-03;7,6;0;21,9;79,3;3,1;
2000-11-04;3,2;0;21,5;73;3,9;
2000-11-05;3,7;0;22,3;75,3;3,5;
2000-11-06;5;0;22;78;4,8;
2000-11-07;4,9;0;19,7;75,8;5,5;
2000-11-08;4;0;19,7;67;4,9;
2000-11-09;4,5;0;20,8;67,8;2,3;
2000-11-10;5;0;22;70,3;2,4;
2000-11-11;4,1;0;21,7;71,5;4,1;
2000-11-12;4;0;24,4;63;2,7;
2000-11-13;6;3,1;23,3;73,8;4;
2000-11-14;4,5;31,6;17,8;91,3;2,7;
2000-11-15;1,5;4,5;17,9;75,8;4,7;
2000-11-16;3;0;19,2;74,8;5;
2000-11-17;2,9;0;20;78,3;3,7;
2000-11-18;2,6;39;17;93,5;2,9;
2000-11-19;1;19,4;21,1;69;3,4;
2000-11-20;5;0;23,6;57,5;3,2;
2000-11-21;6,2;0;21,3;86,3;1,6;
2000-11-22;2,5;25,9;22;73,3;2,2;
2000-11-23;3,8;0;22,6;74,8;3;
2000-11-24;4;0;24;67,3;3,4;
2000-11-25;4,8;17,2;20,8;84,3;3,5;
2000-11-26;2,5;28;19,9;84,3;2,7;
2000-11-27;2,4;0;21,8;82,3;2,8;
2000-11-28;3,1;0;23,6;65,5;3,5;
2000-11-29;6,3;,3;24,4;65,3;4,8;
2000-11-30;5,6;17;21,8;77,3;3,5;
2000-12-01;3,4;,1;17,7;86;4,6;
2000-12-02;2,3;0;19,4;77;2,2;
2000-12-03;3;0;23,8;57,3;3;
2000-12-04;5,5;,3;22,6;84,3;2,5;
2000-12-05;2,8;13,2;20,6;85,5;2,8;
2000-12-06;2,1;0;19,9;73,3;3,8;
2000-12-07;4;0;21,1;69,8;3,2;
2000-12-08;4,6;0;23,4;72,3;2;
2000-12-09;4,9;0;24,3;68;2,4;
2000-12-10;6,3;9,5;22,8;73,5;1,7;
2000-12-11;3,7;8,4;22;72,3;2,8;
2000-12-12;3,8;0;24,5;62,5;3,3;
2000-12-13;5,7;0;24,2;76,3;2,1;
2000-12-14;2,5;32,3;23,7;75,3;3;
2000-12-15;3,5;0;24,5;75,5;3,3;
2000-12-16;4,1;8,2;23,8;84,3;4,3;
2000-12-17;1,9;62,8;16,3;89;3,6;
2000-12-18;,9;8,3;16,5;83,8;3,8;
2000-12-19;2,2;,2;20,2;75,5;2,3;
2000-12-20;2,9;0;22,5;64,5;2,6;
2000-12-21;6;0;24,3;63,8;2,1;
2000-12-22;5,4;0;25,3;60;3,5;
2000-12-23;8,1;0;25,8;66;3,4;
2000-12-24;6;0;24,8;72,5;2,3;
2000-12-25;4;29,7;23,6;76;2,9;
2000-12-26;4,5;2,1;23,1;78,3;2,7;
2000-12-27;3;30,2;24,8;66;3,6;
2000-12-28;2,6;,2;23,8;72;3,3;
2000-12-29;9,6;0;24,4;71,5;3,6;
2000-12-30;6,3;13,2;22,6;81,3;3,5;
2000-12-31;3,5;31;20;87,8;2,8;
2001-01-01;1,5;,1;20,8;75,3;3,8;
2001-01-02;3,4;0;21,3;72,5;4;
2001-01-03;3,6;0;21,4;77;2,3;
2001-01-04;3,1;0;23,9;72;2;
2001-01-05;3,7;,6;25,6;67,5;1,7;
2001-01-06;7,6;0;26,2;59,3;2,1;
2001-01-07;6,9;0;26,1;55,3;3;
2001-01-08;6,6;0;25,6;65,5;2,5;
2001-01-09;7;9,4;25,3;65;2,9;
2001-01-10;6;,2;24,6;60,8;3,2;
2001-01-11;3,5;0;24,9;56,5;3,7;
2001-01-12;7,7;0;23;76,8;3,4;
2001-01-13;3;1,8;22,7;83,8;2,3;
2001-01-14;2,8;11,3;20,9;81,8;1,4;
2001-01-15;2;60,8;22,5;75,5;2,8;
2001-01-16;2,9;2,9;24,7;68;2,4;
2001-01-17;4,8;0;25,1;73,8;1,3;
2001-01-18;3,9;3,9;25,4;63,3;2,5;
2001-01-19;5,2;,2;25,9;57,3;2,1;
2001-01-20;6,7;0;23,8;64,3;2,5;
2001-01-21;6,1;0;22,6;78,5;2,7;
2001-01-22;3;4,3;23;74,3;3,2;
2001-01-23;3,5;0;23,6;86,5;2,1;
2001-01-24;2,5;9,1;22,6;88,5;,3;
2001-01-25;2;4,2;23,5;77,3;2,2;
2001-01-26;3;4,6;24,4;73,3;3,9;
2001-01-27;4,5;0;24,4;74,5;1,8;
2001-01-28;5;17,6;26,5;57;2,8;
2001-01-29;6,9;13,2;25,3;64,8;3,7;
2001-01-30;6,6;0;25,2;73,8;2,3;
2001-01-31;4;0;24,7;78,5;1,6;
2001-02-01;3,3;18;24,7;68;2,6;
2001-02-02;6;0;26,4;63,8;2,9;
2001-02-03;7,2;0;25,6;72,8;2,2;
2001-02-04;5,9;0;25,9;72,3;,9;
2001-02-05;5;3;24;86,8;,3;
2001-02-06;4;66;23,2;81,3;3,3;
2001-02-07;4,5;21,6;24;80,8;,4;
2001-02-08;2,1;0;24,8;76;3,8;
2001-02-09;3,9;0;22,9;84,3;,3;
2001-02-10;1,5;7,4;22,7;81;3,2;
2001-02-11;2,5;14,3;25,6;65,5;1,4;
2001-02-12;5,1;4,4;24,2;74,5;1;
2001-02-13;4,3;8,9;22,7;82,3;1,3;
2001-02-14;2,7;38,1;23,2;76,8;2,8;
2001-02-15;4;4;24,3;75;3;
2001-02-16;4,7;14,8;23,8;82;2,5;
2001-02-17;2,7;0;23,6;81,8;1,5;
2001-02-18;2,6;3;24,2;74,8;,9;
2001-02-19;4,5;0;26;69,8;1,8;
2001-02-20;4,5;,4;24;78,3;3,3;
2001-02-21;,5;,7;24,1;74,5;2,4;
2001-02-22;3,3;0;24,3;75,3;1,8;
2001-02-23;3,7;0;22,5;85;3,3;
2001-02-24;2,5;50,1;23;76,8;1;
2001-02-25;2,5;30,6;23,8;76,3;,4;
2001-02-26;2,5;4,8;24,2;72,8;2,2;
2001-02-27;3,9;0;23;71;2,9;
2001-02-28;4,4;0;23,1;69,3;3,2;
2001-03-01;4,6;0;23;70,3;4;
2001-03-02;4,9;0;21,7;71,3;1,5;
2001-03-03;3;48,6;22,3;69,5;1,4;
2001-03-04;4,5;0;23,8;63,3;1,8;
2001-03-05;4,5;0;24;64;2,3;
2001-03-06;5,1;0;24,8;61,5;2,7;
2001-03-07;6,5;0;25,5;67;4,1;
2001-03-08;4,6;13;23,1;87,3;0;
2001-03-09;1,5;11;23;80,5;2,1;
2001-03-10;3;1,8;22,7;80,8;2;
2001-03-11;3,4;1,6;22,7;76,5;2,2;
2001-03-12;4,5;0;23,3;75,3;2,7;
2001-03-13;3;0;24,7;65,3;2,5;
2001-03-14;3,5;0;25,1;68;1,7;
2001-03-15;5;0;25,7;70,8;2,3;
2001-03-16;4,5;4,5;26;69;1;
2001-03-17;7,1;0;25,7;73,5;1,2;
2001-03-18;2,9;3,4;23,4;79,5;1,4;
2001-03-19;8,5;0;23,4;73,5;2,9;
2001-03-20;2;,2;23,7;79;1,6;
2001-03-21;4,5;13,5;24,4;66;1,4;
2001-03-22;1,9;0;24,8;67,5;2,8;
2001-03-23;5,3;0;25,8;61,3;1,1;
2001-03-24;7,3;0;24,7;70,3;,5;
2001-03-25;4,2;2;23,7;73,8;2,4;
2001-03-26;4,3;,7;23,4;72,8;2,7;
2001-03-27;5,9;10,9;22,7;75,5;2;
2001-03-28;4,3;,5;22,2;84,8;,9;
2001-03-29;2;16;21,5;88,8;0;
2001-03-30;1,9;10,8;21,8;76,8;2,4;
2001-03-31;3,1;0;21,7;76;1,4;
2001-04-01;2,9;5;21,5;77,8;,7;
2001-04-02;3,2;27,6;20,8;85;1,3;
2001-04-03;2;,3;21,6;78,8;1,5;
2001-04-04;3;0;21,5;73,8;3;
2001-04-05;3,6;0;23,1;77,5;1,9;
2001-04-06;2,9;0;24,7;65,5;2,5;
2001-04-07;6,2;0;23,5;76,5;2,4;
2001-04-08;3,8;0;23,2;73,3;3,3;
2001-04-09;3,9;0;23,6;74,3;3;
2001-04-10;4,9;0;25,1;66,3;3,1;
2001-04-11;6,3;0;24;74,3;3,2;
2001-04-12;3,9;0;20,9;65,5;4,2;
2001-04-13;5,7;0;19,9;65,8;2;
2001-04-14;3,7;0;20;69,5;3,4;
2001-04-15;4;0;21,3;68,3;3,9;
2001-04-16;5,5;0;20,5;64,8;3;
2001-04-17;5,2;0;20,3;70,3;3,2;
2001-04-18;3,8;0;20,8;69,8;2,3;
2001-04-19;3,6;0;21,9;58,8;2,8;
2001-04-20;7,4;0;23,2;51;1,4;
2001-04-21;10,5;0;24;62,8;2,3;
2001-04-22;6,3;0;22,8;72;3,2;
2001-04-23;3,9;0;24;63,5;2,4;
2001-04-24;5,3;0;24;68;3;
2001-04-25;5,4;0;23,2;76,8;2,9;
2001-04-26;3,6;0;23,6;57;2;
2001-04-27;5,7;0;23,7;55,3;2,7;
2001-04-28;6,8;0;24;47,3;1,8;
2001-04-29;6,9;0;22,3;64,3;2,9;
2001-04-30;5,8;0;22;69;3,6;
2001-05-01;4,7;0;22,7;70;2;
2001-05-02;4,5;0;24,6;59;2,3;
2001-05-03;6;0;24,4;67,3;1,2;
2001-05-04;4,5;0;22,4;70,8;3;
2001-05-05;4,2;3,9;16,3;43;3,4;
2001-05-06;11;0;15,4;65,3;4,2;
2001-05-07;4;1;16,4;80,8;2,6;
2001-05-08;3,5;,5;16,6;73,5;2,6;
2001-05-09;3;0;19,4;67;1,5;
2001-05-10;4,7;0;22,1;59,5;2,1;
2001-05-11;6;0;18,6;89,8;1,3;
2001-05-12;1;6,7;16,6;91;1,1;
2001-05-13;1;47,2;15,7;96,8;1,6;
2001-05-14;,5;1,5;13,7;85,3;3,6;
2001-05-15;1,8;0;14,5;80;3,6;
2001-05-16;1,8;2,4;15,2;95;1,7;
2001-05-17;,7;15,2;16,8;67,8;5,8;
2001-05-18;5,9;,4;14,1;65,3;3,1;
2001-05-19;2,6;,1;15,3;78;2,2;
2001-05-20;2,6;0;17;77,3;3,6;
2001-05-21;2,6;0;17,6;70,5;3,4;
2001-05-22;4,8;0;18,4;62,8;3,3;
2001-05-23;5,5;0;17,9;76;2,6;
2001-05-24;2,7;0;17,7;80;3,5;
2001-05-25;2,5;0;18,3;78,8;2,6;
2001-05-26;2,6;0;18,8;79,8;2,9;
2001-05-27;2,1;0;17,9;89,5;,5;
2001-05-28;1,8;7,2;20,7;73,8;4,4;
2001-05-29;4,4;0;21,5;69,5;4,2;
2001-05-30;5,1;0;20,1;73,5;2,3;
2001-05-31;4,5;0;20,4;76;2,3;
2001-06-01;2,6;0;21,2;69,8;2,5;
2001-06-02;3,4;0;20,6;66;1,3;
2001-06-03;4,5;0;19,9;79,3;2,3;
2001-06-04;2,8;0;21,4;69,5;1,1;
2001-06-05;4;0;21,9;65,5;1,8;
2001-06-06;4,8;0;21,7;61;2,3;
2001-06-07;5,6;0;19,4;85;3,3;
2001-06-08;2,1;0;19,4;79,8;2,6;
2001-06-09;2,3;0;19,7;73;,9;
2001-06-10;2,9;3;18,6;81;2,4;
2001-06-11;2,3;0;18,2;78,3;3,7;
2001-06-12;3;0;18,6;74,8;3,3;
2001-06-13;3,4;0;18,1;74,5;1;
2001-06-14;3,5;0;18,6;66,3;2,1;
2001-06-15;4,6;0;20,5;55,5;2,6;
2001-06-16;6,2;0;21,5;46,5;2,6;
2001-06-17;9,4;0;20,7;63,3;3,6;
2001-06-18;5,8;2,1;13,8;89,8;3,1;
2001-06-19;1,1;3,3;14,6;90,5;,7;
2001-06-20;1,1;0;13;83,8;5,5;
2001-06-21;3;0;10,5;69,3;1,8;
2001-06-22;2,5;0;12,5;76,5;2,8;
2001-06-23;2,1;0;15,1;84;2,9;
2001-06-24;1,9;0;16,1;88;2,9;
2001-06-25;1,4;0;19,9;69,8;4;
2001-06-26;4,2;0;15,9;77;3,2;
2001-06-27;3,8;16;11,8;64,8;4,8;
2001-06-28;4,2;,1;12,2;80,8;3,2;
2001-06-29;1,3;0;14,4;78,5;4,1;
2001-06-30;2,4;0;15,9;77,5;1,5;
2001-07-01;2,1;0;15,9;80,5;,9;
2001-07-02;1,8;0;17,5;65,8;1,1;
2001-07-03;3,6;0;18,5;67;2,1;
2001-07-04;3,6;0;19,4;57;1,8;
2001-07-05;4,8;0;18,7;64,8;2,2;
2001-07-06;4,6;0;18,1;78;3,9;
2001-07-07;7,3;0;17,7;77;2,4;
2001-07-08;2,9;0;18,8;68,3;,3;
2001-07-09;3,6;0;19,3;63,3;,6;
2001-07-10;3,4;0;19,2;57,8;1,4;
2001-07-11;4,7;0;21,3;73,5;3,9;
2001-07-12;7,4;4,5;14,5;87,3;1;
2001-07-13;1,2;,4;12;75,5;3,8;
2001-07-14;2,7;0;14,4;75,8;1,9;
2001-07-15;2,1;0;16,5;79,8;,7;
2001-07-16;1,9;0;19,4;63,8;2,1;
2001-07-17;4,9;0;19;49;2;
2001-07-18;6,1;0;21,9;41,5;3,5;
2001-07-19;7,6;0;20,4;62,3;2,1;
2001-07-20;4,6;0;23,4;40,3;4,4;
2001-07-21;11,4;0;21,5;62,8;3,7;
2001-07-22;6,4;2,3;15;84;1,5;
2001-07-23;1,6;,1;12,9;85;4,6;
2001-07-24;1,2;,2;15,3;91;1,5;
2001-07-25;,9;2,2;17,5;86,3;,4;
2001-07-26;2;0;19,6;74,8;3,3;
2001-07-27;2,9;8,5;15,5;88,3;1,5;
2001-07-28;1,5;22,6;8,8;84,8;2,2;
2001-07-29;1,1;,2;11;76;3,2;
2001-07-30;2,9;0;14,7;82,8;2;
2001-07-31;2,6;0;17,8;67;1,7;
2001-08-01;3,4;0;19,2;49,5;1,8;
2001-08-02;5,6;0;18,5;52,3;1,8;
2001-08-03;5,5;0;19,1;57,8;1,5;
2001-08-04;4,8;0;18,2;66,8;1,9;
2001-08-05;3,9;0;16,5;71,5;1,1;
2001-08-06;3,7;0;17,1;74,3;1,7;
2001-08-07;2,8;0;18,1;57,5;2,1;
2001-08-08;4,8;0;16,4;69,5;2,1;
2001-08-09;2,5;0;16,2;72,3;1,8;
2001-08-10;2,9;0;16,3;70,5;2,2;
2001-08-11;2,9;0;16,9;74,5;4;
2001-08-12;3;0;17;73,8;2,9;
2001-08-13;3,4;0;17,4;66,3;3,6;
2001-08-14;3,8;0;16,9;67,3;3,1;
2001-08-15;7,8;0;17,4;64;2,8;
2001-08-16;4,5;0;17,2;68,5;2,8;
2001-08-17;4,4;0;18;54,5;1,8;
2001-08-18;5,8;0;20;50,3;3,3;
2001-08-19;5,8;0;21,4;51,8;1,8;
2001-08-20;6,5;0;19,9;69;3,7;
2001-08-21;4;0;18,4;73,8;1,6;
2001-08-22;3,3;12;15,8;89,8;1,5;
2001-08-23;1,5;13,3;17,4;70;3,3;
2001-08-24;3,2;,9;19,3;71,5;1,9;
2001-08-25;3,5;4;21,6;57,3;1,6;
2001-08-26;5,5;0;21;66,3;2,2;
2001-08-27;4,5;0;21,2;68;2,4;
2001-08-28;5,3;0;20,3;82,8;3;
2001-08-29;3;0;19,3;87;,8;
2001-08-30;4,5;2,6;22,5;60,5;2,7;
2001-08-31;5,5;0;23,1;59,5;1,9;
2001-09-01;5,7;0;23;53,5;2,9;
2001-09-02;5,5;0;23,1;52,8;2,1;
2001-09-03;6,4;0;23,5;55;1,1;
2001-09-04;6,5;0;22,6;65,3;2,6;
2001-09-05;8,7;0;20;73,8;3,8;
2001-09-06;3,8;0;17,4;85;3,1;
2001-09-07;2;,9;17;76;3,6;
2001-09-08;3,5;0;19,4;65,8;2,5;
2001-09-09;5,5;0;20,3;69,8;2,5;
2001-09-10;4,8;0;20;73,5;2,3;
2001-09-11;3,2;0;16,2;79,8;3,5;
2001-09-12;2,5;,1;15;66,3;5,1;
2001-09-13;4;0;20,4;63;3,3;
2001-09-14;4,3;8;18,6;89,5;1,8;
2001-09-15;1,4;38;17,7;77,5;3,8;
2001-09-16;1,1;0;13,3;72,5;3,4;
2001-09-17;4,2;0;12;79,5;3,4;
2001-09-18;3,2;,3;13,7;77;5,2;
2001-09-19;2,3;0;15,7;67,3;2,8;
2001-09-20;3,8;0;17,4;65;3,1;
2001-09-21;4,1;,4;17,7;74,5;4;
2001-09-22;3;,4;17;90;3,1;
2001-09-23;1,2;2,9;18,1;79,8;3,6;
2001-09-24;2,4;23,2;19,6;76,8;1,8;
2001-09-25;2,3;0;20,5;79,8;1,1;
2001-09-26;4,7;9,2;22,1;71,5;2,8;
2001-09-27;5,6;0;18,2;87,3;3,2;
2001-09-28;2,2;0;18;81,5;5;
2001-09-29;2;,3;17,3;85,3;3,8;
2001-09-30;1,7;4,8;20,6;71;4,3;
2001-10-01;5;0;20,1;86;3;
2001-10-02;1,1;70,2;20,4;75,8;5,4;
2001-10-03;5,1;0;19,8;57,3;5,3;
2001-10-04;10,4;0;22,2;45;3,1;
2001-10-05;10,8;0;20,5;59;2,4;
2001-10-06;6,2;0;18,8;69,5;3,9;
2001-10-07;5,7;0;18,8;72,8;4,6;
2001-10-08;4,4;7,2;16,9;92;4,1;
2001-10-09;1,1;15,2;18,1;87,8;2,9;
2001-10-10;1,2;0;21,1;74,3;2,2;
2001-10-11;3,4;0;21,1;85,3;3,2;
2001-10-12;2,2;9,6;19,6;79;3,4;
2001-10-13;3,5;0;20;76,3;3,5;
2001-10-14;3,7;0;19,5;68;2,4;
2001-10-15;4,5;0;19,7;72,8;3,3;
2001-10-16;4,5;0;19,2;71;4,1;
2001-10-17;4,1;0;19,7;72;3,3;
2001-10-18;3,5;4,3;21,9;65,8;2,6;
2001-10-19;2,9;3,3;19,2;87,5;4,5;
