Nome: CAMPOS DOS GOYTACAZES - SAO TOME
Codigo Estacao: A620
Latitude: -22.04166666
Longitude: -41.05166666
Altitude: 7
Situacao: Operante
Data Inicial: 2012-01-01
Data Final: 2022-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);
2012-01-01;2;25,3;24,354167;23,8;87,416667;
2012-01-02;23,6;24,7;22,804167;22,5;92,333333;
2012-01-03;37,6;22,4;20,4375;19,5;89,5;
2012-01-04;14,8;25,1;22,25;19;85,958333;
2012-01-05;1,6;26,6;23,541667;21,1;85,125;
2012-01-06;,8;28,6;24,858333;22,3;83,5;
2012-01-07;,2;28,4;24,775;23,3;81,208333;
2012-01-08;16,6;26,1;23,204167;20,5;89,208333;
2012-01-09;25,4;24,6;23,416667;21,7;89,125;
2012-01-10;,6;28,1;24,729167;23,2;84,25;
2012-01-11;0;28,1;24,683333;22,7;83,833333;
2012-01-12;0;29,3;25,545833;23;77,708333;
2012-01-13;0;29,5;25,716667;23,6;77,375;
2012-01-14;0;29,7;25,541667;22,9;76,458333;
2012-01-15;0;30,1;25,845833;23,1;76,458333;
2012-01-16;0;31,2;25,870833;23,1;77,25;
2012-01-17;0;30,5;25,7375;22,9;77,416667;
2012-01-18;0;29,7;25,691667;23,4;75;
2012-01-19;0;29,5;25,575;22,8;75,583333;
2012-01-20;0;30,1;25,758333;23,3;74,583333;
2012-01-21;0;29,9;25,820833;23,4;75,75;
2012-01-22;0;30,2;25,954167;23,4;75,125;
2012-01-23;0;30;25,904167;23,2;74,875;
2012-01-24;0;29,8;26,058333;23,6;74,708333;
2012-01-25;0;29,5;25,858333;23,4;71,083333;
2012-01-26;0;31,2;25,966667;22,7;69,166667;
2012-01-27;0;25,5;22,958333;22;87,208333;
2012-01-28;3;25,2;21,916667;20,6;88,541667;
2012-01-29;4,6;23,5;21,891667;21,1;90,25;
2012-01-30;58,6;25,3;21,958333;19,9;89,916667;
2012-01-31;2;28,9;25,245833;21,9;80,25;
2012-02-01;0;29,5;25,741667;23,4;77,75;
2012-02-02;0;29,6;25,625;22,9;77,166667;
2012-02-03;0;30,2;25,45;22,6;77,75;
2012-02-04;,2;30,2;25,558333;22,6;77,166667;
2012-02-05;0;30,9;26,3625;23,3;76;
2012-02-06;0;30,4;26,495833;24,2;72,875;
2012-02-07;0;30,1;25,820833;22,7;75,458333;
2012-02-08;0;30,3;25,708333;22,5;75,75;
2012-02-09;0;29,8;25,583333;22,8;74,333333;
2012-02-10;0;29,2;25,591667;23,6;73,833333;
2012-02-11;0;29,2;25,558333;23,5;76,208333;
2012-02-12;0;29,4;26,033333;23,8;76,708333;
2012-02-13;0;30,4;25,920833;23,2;75,208333;
2012-02-14;1,6;30,5;25,716667;23;78,541667;
2012-02-15;19;28,8;25,129167;22,5;81,833333;
2012-02-16;1;26,9;24,45;22,5;82,875;
2012-02-17;0;29,6;25,354167;22,7;81,416667;
2012-02-18;0;30,5;26,075;23,5;76,75;
2012-02-19;0;30,1;26,245833;23,7;74,958333;
2012-02-20;0;29,3;25,941667;23,7;74,041667;
2012-02-21;0;29,3;25,758333;22,9;72,958333;
2012-02-22;0;29,3;25,4875;23,9;74,5;
2012-02-23;0;29,7;25,858333;23,5;73,5;
2012-02-24;0;30,1;26,029167;23,8;73,625;
2012-02-25;0;30;25,85;22,9;74,208333;
2012-02-26;0;30,2;26,1125;23,1;68,541667;
2012-02-27;0;31,9;26,395833;22,2;73,291667;
2012-02-28;0;30;25,766667;20,5;77,458333;
2012-02-29;0;29,9;26,033333;23,3;71,708333;
2012-03-01;0;30,9;25,975;23,1;72,458333;
2012-03-02;0;30,8;25,991667;22,9;70,083333;
2012-03-03;0;30,6;25,275;22,3;77,375;
2012-03-04;0;28,2;24,083333;21,3;86,041667;
2012-03-05;,2;29,5;25,1375;22;83;
2012-03-06;0;29,1;25,254167;23,1;81,708333;
2012-03-07;0;28,3;24,858333;22,3;80,5;
2012-03-08;0;27,7;24,745833;21,9;81,916667;
2012-03-09;0;28,6;24,758333;21,6;82,541667;
2012-03-10;0;29,7;25,670833;23,2;74,416667;
2012-03-11;0;30,5;26,141667;21,9;71,375;
2012-03-12;0;30,1;26,475;24,9;74,291667;
2012-03-13;0;30,6;26,333333;24,4;71,708333;
2012-03-14;0;31;26,15;24,3;73,416667;
2012-03-15;0;30,8;26,516667;24,2;70,666667;
2012-03-16;6,8;25,9;22,916667;20;87,666667;
2012-03-17;8,4;25,1;22,320833;20,4;87,041667;
2012-03-18;0;25,3;22,595833;21;82,125;
2012-03-19;2,4;22,9;21,670833;20,5;91,666667;
2012-03-20;3,2;26,2;23,029167;21;83,458333;
2012-03-21;0;30,9;24,447826;21,1;83,956522;
2012-03-22;0;33,6;27,120833;23,5;76,458333;
2012-03-23;0;31,2;26,116667;23,7;79,791667;
2012-03-24;4,6;30,9;25,75;22,7;82,5;
2012-03-25;17;26,6;24,3875;22,8;89;
2012-03-26;0;29,4;25,891667;24;76,375;
2012-03-27;,2;29,7;26,229167;24,2;73,5;
2012-03-28;0;31;25,8375;23,7;74,416667;
2012-03-29;15,8;24;21,520833;20,1;89,583333;
2012-03-30;1,6;25,1;22,583333;20,8;90,541667;
2012-03-31;,2;26,2;23,129167;21,6;91,375;
2012-04-01;,2;26,3;22,883333;19,9;89,083333;
2012-04-02;0;28,2;24,091667;20,7;85,708333;
2012-04-03;0;30,1;25,808333;22,6;79,625;
2012-04-04;,6;29,9;25,945833;23,6;80;
2012-04-05;0;31,5;26,666667;23,6;75,541667;
2012-04-06;0;32,6;26,483333;23,5;78,291667;
2012-04-07;1,6;26,8;24,225;22,1;88,666667;
2012-04-08;,2;30,8;25,204167;21,4;82,125;
2012-04-09;0;30,3;25,9875;23,9;79,75;
2012-04-10;2,6;28,7;25,291667;22,7;84,25;
2012-04-11;1;28,9;25,758333;22,7;81,5;
2012-04-12;0;30,3;26,308333;23,6;76,25;
2012-04-13;0;29,9;26,154167;23,5;74,125;
2012-04-14;0;31,6;26,695833;23,2;74,458333;
2012-04-15;0;33;27,175;24,1;72,458333;
2012-04-16;5,4;25,7;23,958333;22;86,75;
2012-04-17;0;26,7;23,916667;21;81,666667;
2012-04-18;0;26,9;23,383333;19,6;79,5;
2012-04-19;0;26,6;23,645833;20,8;76,458333;
2012-04-20;0;29,6;23,995833;18;68,125;
2012-04-21;0;29,6;25,283333;22,2;71,5;
2012-04-22;0;26,2;24,266667;23,1;84,875;
2012-04-23;0;26;23,883333;22,3;82,125;
2012-04-24;1,4;26,5;23,433333;20,3;85,416667;
2012-04-25;0;28,8;25,154167;21,3;77;
2012-04-26;0;29,4;26,295833;24,3;77,541667;
2012-04-27;0;34,4;27;24,6;73,75;
2012-04-28;0;26,6;24,791667;24,1;80,083333;
2012-04-29;0;30,7;25,358333;21,7;73,583333;
2012-04-30;0;26,5;24,5125;20,9;81,708333;
2012-05-01;39,4;24,2;21;21;88,041667;
2012-05-02;17,6;24,9;21,395833;17,8;69,25;
2012-05-03;0;24,8;21,2375;16,6;81,208333;
2012-05-04;1;26,5;23,1;20,7;81,666667;
2012-05-05;2,6;25,8;22,4625;19,6;83,75;
2012-05-06;2;26,5;23,2375;19,3;78;
2012-05-07;0;25,5;23,154167;18,6;75,75;
2012-05-08;2,8;25,7;23,1;20;72,875;
2012-05-09;1,8;25,3;22,2125;18,5;78,041667;
2012-05-10;0;26,9;22,604167;18,3;77,541667;
2012-05-11;0;28,6;24,166667;20,4;77,75;
2012-05-12;0;31,4;24,775;20,4;78,208333;
2012-05-13;0;25,6;24,479167;23,8;80,041667;
2012-05-14;0;24,5;22,175;23,4;76,166667;
2012-05-15;58,8;21;19,7125;18,1;89,25;
2012-05-16;52;22,8;20,508333;17,9;85,333333;
2012-05-17;12,4;24;21,320833;18,9;81,083333;
2012-05-18;18,4;24,6;21,0125;18,1;80,375;
2012-05-19;9,8;24,9;22,341667;18,8;64,916667;
2012-05-20;,2;25,8;22,0125;18,5;65,541667;
2012-05-21;0;24,5;21,854167;19,9;73,125;
2012-05-22;0;24,2;20,529167;17;81,333333;
2012-05-23;0;25,5;21,954167;18,1;79,208333;
2012-05-24;,2;25,9;22;17,8;83,375;
2012-05-25;,2;26,5;22,4125;19,3;83,5;
2012-05-26;0;28,6;24,383333;22,3;77,625;
2012-05-27;0;25,2;22,8375;20,1;83,166667;
2012-05-28;,2;27,7;22,841667;19,3;85,25;
2012-05-29;0;27,5;24,108333;21,7;86,5;
2012-05-30;0;28,5;24,820833;22,5;82,416667;
2012-05-31;0;28,1;23,845833;21,4;87,333333;
2012-06-01;0;25,8;23,5875;21,8;89,208333;
2012-06-02;1;27,5;24,020833;22,6;82,333333;
2012-06-03;0;30,4;24,970833;22,8;78,041667;
2012-06-04;0;29,7;25,066667;22,4;78,708333;
2012-06-05;0;28,9;25,008333;23,2;80,208333;
2012-06-06;0;27,9;23,920833;22,9;86,083333;
2012-06-07;0;28,1;23,6625;22,4;86,833333;
2012-06-08;41;24,3;22,629167;21,1;84,583333;
2012-06-09;23,6;24,3;21,466667;19,8;85,541667;
2012-06-10;26,8;25,2;23,058333;19,9;72;
2012-06-11;0;25,7;23,445833;21,8;77,375;
2012-06-12;0;25,1;22,383333;19,5;84,458333;
2012-06-13;0;24,3;22,05;19,1;85,375;
2012-06-14;,2;25,9;21,733333;18;85,541667;
2012-06-15;0;27;22,875;19,4;83,041667;
2012-06-16;0;27,5;23,470833;20;78,041667;
2012-06-17;0;25,4;21,991667;18,4;82,333333;
2012-06-18;,2;25,8;21,408333;17;83,833333;
2012-06-19;0;29,3;24,2875;21,3;75,541667;
2012-06-20;0;27,2;23,566667;20,9;83,208333;
2012-06-21;0;28,8;24,633333;22,4;81,208333;
2012-06-22;0;25,8;23,933333;23,2;86,083333;
2012-06-23;0;24,4;23,041667;22,1;72,958333;
2012-06-24;0;25,3;22,1875;18,5;70,666667;
2012-06-25;0;25,8;21,125;16,4;74,5;
2012-06-26;0;25,2;21,633333;17,8;72,75;
2012-06-27;1;24,6;21,791667;19,2;78,791667;
2012-06-28;7,8;24,8;21,791667;19,3;85,666667;
2012-06-29;0;26,1;22,654167;19,3;83,75;
2012-06-30;0;27,1;23,304167;19,7;79,583333;
2012-07-01;0;26,4;23,329167;20,5;81,583333;
2012-07-02;,4;26,3;22,970833;19;82,666667;
2012-07-03;0;26,7;23,55;20,6;75,583333;
2012-07-04;0;26,5;23;19,7;79,416667;
2012-07-05;0;26,8;23,625;21,3;77,291667;
2012-07-06;0;26,2;23,433333;21,5;78;
2012-07-07;0;29,2;23,675;20,1;73;
2012-07-08;0;24,4;21,366667;18,7;84,208333;
2012-07-09;,8;24,2;21,858333;19,8;60,291667;
2012-07-10;0;25;20,970833;17,6;59,708333;
2012-07-11;0;28,8;21,2875;15,9;70,125;
2012-07-12;,2;26,1;22,2;18,1;80,291667;
2012-07-13;0;24,9;22,304167;20;75,333333;
2012-07-14;0;24,1;21,995833;19;75,833333;
2012-07-15;0;24,6;22,425;21,4;73,5;
2012-07-16;7,2;23,1;21,170833;18,7;73,625;
2012-07-17;,2;24,8;21,9;18,3;67,791667;
2012-07-18;0;26,6;22,345833;19,7;76,291667;
2012-07-19;2;22,4;20,225;18;72,958333;
2012-07-20;0;23,4;19,4625;14,9;77,833333;
2012-07-21;0;28,3;21,920833;15,5;77,541667;
2012-07-22;,2;30,2;22,620833;17,4;78,125;
2012-07-23;,4;29,4;22,108333;18,4;86,458333;
2012-07-24;0;26,9;23,458333;21,6;80,041667;
2012-07-25;0;29,4;23,85;20,6;73,291667;
2012-07-26;0;26,6;22,870833;18,5;81,333333;
2012-07-27;0;28,3;23,7125;21,3;73,291667;
2012-07-28;0;24,7;21,966667;18,6;85,166667;
2012-07-29;0;26,4;23,2375;20,6;72,458333;
2012-07-30;0;25,4;22,533333;19,7;77,333333;
2012-07-31;0;25;21,866667;18;83,625;
2012-08-01;0;25,7;23,333333;22;79,291667;
2012-08-02;,2;26,6;22,975;20;78,75;
2012-08-03;,2;26,6;22,291667;17,5;81,458333;
2012-08-04;0;26,6;22,908333;19;79,583333;
2012-08-05;0;29,5;22,2125;17,9;80,791667;
2012-08-06;2;23,8;21,6;18,8;67,333333;
2012-08-07;0;23,5;20,4875;15,3;68,666667;
2012-08-08;0;24,7;21,45;17,6;75,708333;
2012-08-09;,2;25,2;22,320833;20,6;66,666667;
2012-08-10;0;26,4;22,05;16,6;70,791667;
2012-08-11;,4;25,8;22,533333;17,9;72,875;
2012-08-12;1;25,8;22,966667;20,1;74,125;
2012-08-13;0;25,9;22,966667;20,8;75,208333;
2012-08-14;4,6;26;22,741667;20,5;78,125;
2012-08-15;9,6;24,8;22,270833;19,5;80,958333;
2012-08-16;4;26;23,145833;19,8;73,708333;
2012-08-17;0;26;23,420833;21,9;72,5;
2012-08-18;1;24,5;22,179167;19,8;76,791667;
2012-08-19;4,2;25,6;22,895833;19,7;69,625;
2012-08-20;3;25,4;22,283333;19,1;75,458333;
2012-08-21;3,8;25,4;22,316667;19,5;72,25;
2012-08-22;,2;25,8;21,429167;17,2;74,375;
2012-08-23;2,8;25,6;22,704167;20,3;75,166667;
2012-08-24;2,2;26;22,675;18,5;69,75;
2012-08-25;0;25,9;22,729167;20,6;76,166667;
2012-08-26;0;25,8;22,679167;20,7;78,083333;
2012-08-27;0;26,5;23;20,4;79,041667;
2012-08-28;0;24,8;22,175;21;82,791667;
2012-08-29;0;25,9;null;19,6;82,952381;
2012-08-30;null;24,1;21,145833;17,2;77,166667;
2012-08-31;,2;22,9;20,595833;17,7;63,75;
2012-09-01;0;24,5;19,470833;14,5;70,833333;
2012-09-02;0;25,8;22,179167;18,3;70,5;
2012-09-03;0;26,6;22,141667;19,2;79,5;
2012-09-04;0;23,4;21,458333;20,8;69,416667;
2012-09-05;0;24,7;21,266667;17,8;56,833333;
2012-09-06;0;25,4;21,858333;17,1;73,625;
2012-09-07;0;26;23,075;21,5;80,25;
2012-09-08;0;26,3;23,35;21,8;78,625;
2012-09-09;0;28,4;24,079167;21,7;76;
2012-09-10;0;24,7;22,591667;20,4;85,291667;
2012-09-11;0;28,5;24,208333;21,3;78,666667;
2012-09-12;0;24,2;21,858333;21;88,583333;
2012-09-13;0;27,7;22,379167;20,3;87,666667;
2012-09-14;,4;25,7;22,604167;21,1;78,208333;
2012-09-15;0;27,3;23,195833;20,6;70,5;
2012-09-16;0;26,9;23,808333;21,9;75,625;
2012-09-17;0;27,9;24,416667;22,5;76,166667;
2012-09-18;0;28,5;24,408333;22,3;74,416667;
2012-09-19;0;29,1;24,779167;22,7;74,833333;
2012-09-20;0;29,4;24,75;22,3;77,791667;
2012-09-21;1;27,7;23,920833;21,2;83,416667;
2012-09-22;5,6;24,7;21,1125;20,1;84,75;
2012-09-23;0;22,8;20,2875;18,6;76,333333;
2012-09-24;0;25,1;21,333333;18,7;74,791667;
2012-09-25;0;26,5;23,6375;20,1;74,5;
2012-09-26;3,2;23,5;19,695833;19,9;85,666667;
2012-09-27;5,4;21,1;18,1;15,4;70,291667;
2012-09-28;0;22,5;18,416667;14,4;73,291667;
2012-09-29;5,2;21,6;18,070833;14,6;80,416667;
2012-09-30;0;24,6;19,3125;14,9;74,875;
2012-10-01;0;25,3;20,933333;17,4;78,208333;
2012-10-02;0;26,1;22,858333;20,5;76,5;
2012-10-03;0;26,4;23,4375;21,7;76,083333;
2012-10-04;0;27,3;23,495833;21,5;76,333333;
2012-10-05;0;27,1;23,545833;21,8;75,083333;
2012-10-06;0;26,9;23,2;21,2;78,208333;
2012-10-07;0;26,9;23,591667;21,6;75,208333;
2012-10-08;0;27;23,654167;22;75,916667;
2012-10-09;0;26,6;23,504167;21;75,25;
2012-10-10;0;27,6;24,070833;21,7;70,833333;
2012-10-11;0;29,3;24,65;21,6;70,541667;
2012-10-12;0;24,6;21,875;20,7;87,541667;
2012-10-13;3,6;23,9;21,329167;19,9;87,166667;
2012-10-14;0;24,5;21,6125;20,3;77,083333;
2012-10-15;0;24,5;21,3375;17,8;75,333333;
2012-10-16;0;25,8;21,741667;16,4;76,166667;
2012-10-17;0;27,4;23,95;21,9;76,166667;
2012-10-18;0;30,5;25,2125;23,1;75,166667;
2012-10-19;0;25,9;22,991667;21,2;84,125;
2012-10-20;,6;28,5;24,416667;21,6;80,208333;
2012-10-21;0;30,1;null;23;79,722222;
2012-10-22;null;29,9;25,358333;23,2;72,75;
2012-10-23;0;29,6;25,595833;23,6;73,666667;
2012-10-24;0;32,7;24,966667;23,3;79,375;
2012-10-25;0;25,7;23,125;21,1;83,708333;
2012-10-26;0;28,9;25,179167;23,1;75,291667;
2012-10-27;0;28,3;24,870833;23;74,625;
2012-10-28;0;30,9;25,929167;23,1;71,75;
2012-10-29;0;29,6;25,358333;22,7;77,666667;
2012-10-30;0;30,2;25,879167;23,4;73,875;
2012-10-31;0;32,9;26,654167;23,5;72,791667;
2012-11-01;0;27,7;23,766667;21,8;83,333333;
2012-11-02;0;25,1;22,9875;22;79,375;
2012-11-03;,2;24,9;22,495833;20,7;80,125;
2012-11-04;1;26,1;22,683333;21;85,291667;
2012-11-05;,2;29,4;24,0375;21,3;79,875;
2012-11-06;0;27,7;24,6875;21,9;78,708333;
2012-11-07;0;28,6;25,191667;23,7;77,958333;
2012-11-08;,2;28;25,079167;23,5;81,875;
2012-11-09;,2;27,3;24,058333;22,2;81;
2012-11-10;1,6;24,8;23,475;21,9;86,458333;
2012-11-11;2;28,8;24,979167;22,6;77,791667;
2012-11-12;0;31,6;26,3;23,3;72,958333;
2012-11-13;11,8;23,4;22,233333;22;93;
2012-11-14;20,2;23,7;21,654167;20,4;85,833333;
2012-11-15;0;23,6;21,504167;20,2;84,5;
2012-11-16;9,2;25,8;22,591667;19,8;85,25;
2012-11-17;8,6;24,8;22,220833;20,8;82,208333;
2012-11-18;2,6;25,3;22,154167;18,9;79,75;
2012-11-19;0;27,5;24,454167;22,2;63,5;
2012-11-20;0;26,4;23,5375;23,1;77,875;
2012-11-21;9,2;28,9;23,845833;20,8;80,541667;
2012-11-22;0;26,5;23,391667;20,2;82,625;
2012-11-23;0;29,1;24,229167;20,4;79,333333;
2012-11-24;0;33;27,016667;23,5;76,375;
2012-11-25;,2;26,8;23,529167;23;86,166667;
2012-11-26;4,6;27,4;23,75;21,8;86,458333;
2012-11-27;,2;29,2;25,191667;22,8;75,875;
2012-11-28;23,2;29,6;24,379167;22,4;84,541667;
2012-11-29;24,2;27,2;24,4875;20,4;85,291667;
2012-11-30;0;27,6;24,983333;23,6;73,125;
2012-12-01;0;28,5;25,45;23,7;73,75;
2012-12-02;0;30,6;26,4125;24,1;74,25;
2012-12-03;0;30,9;26,404167;24,6;75,666667;
2012-12-04;0;30;26,4625;24,1;73,875;
2012-12-05;0;29,5;26,204167;24,2;74;
2012-12-06;0;30,5;26,458333;24,2;73,083333;
2012-12-07;0;30,9;26,75;24,3;72,416667;
2012-12-08;0;32,8;27,275;24;71,166667;
2012-12-09;0;27,1;24,145833;21,6;88,583333;
2012-12-10;0;28,6;25,216667;22,6;83,375;
2012-12-11;0;32,1;27,058333;24,3;77;
2012-12-12;0;30,6;25,875;24,6;82,25;
2012-12-13;0;31,5;26,570833;22,6;79,208333;
2012-12-14;0;30,9;26,954167;24,8;73,833333;
2012-12-15;0;30,8;26,85;24,3;73,5;
2012-12-16;0;31,7;26,595833;24,5;74,5;
2012-12-17;27,4;32,2;26,35;22,3;76,583333;
2012-12-18;3,6;30,6;26,495833;21,1;80,083333;
2012-12-19;0;30,1;26,654167;23,8;81,916667;
2012-12-20;0;31;27,141667;25;75,541667;
2012-12-21;0;31,3;27,020833;24;74,333333;
2012-12-22;0;31,5;26,716667;24,4;79,125;
2012-12-23;0;30,5;26,8375;23,8;80,208333;
2012-12-24;0;30,7;26,933333;24,3;77,25;
2012-12-25;0;32,4;27,375;25;74,75;
2012-12-26;0;31,9;27,008333;24,2;73,166667;
2012-12-27;0;31,5;26,541667;23,6;74;
2012-12-28;0;31,4;26,320833;22,6;77,458333;
2012-12-29;0;32,5;27,025;24,2;74,041667;
2012-12-30;0;31,8;26,970833;24,1;70,958333;
2012-12-31;0;31;26,6625;24;71,333333;
2013-01-01;0;31,7;26,945833;24,2;69,75;
2013-01-02;0;32,2;27,0875;24,3;70;
2013-01-03;0;31;26,529167;24,1;77,958333;
2013-01-04;0;30,3;26,266667;24,3;81,041667;
2013-01-05;0;31,9;26,733333;24,1;76,125;
2013-01-06;0;31,9;27,283333;24,5;67,041667;
2013-01-07;0;31,4;27,029167;24,7;70,666667;
2013-01-08;0;30,8;26,883333;25;72,166667;
2013-01-09;0;31,3;27,1125;25,1;69,291667;
2013-01-10;0;31,6;27,1;25;68,75;
2013-01-11;3,8;26,2;22,866667;21,6;86,708333;
2013-01-12;30,4;26,5;23,025;19,6;87,166667;
2013-01-13;0;30,4;26,458333;21,5;79;
2013-01-14;0;31,1;26,804167;24,4;75,291667;
2013-01-15;0;30,4;26,4625;24,2;74,375;
2013-01-16;0;30,5;26,433333;24,6;71,375;
2013-01-17;0;30,6;26,170833;24,2;80,125;
2013-01-18;14,8;28,8;24,55;22,8;88,291667;
2013-01-19;2,2;28;24,854167;23,4;86,791667;
2013-01-20;2,2;26,7;24,225;23,6;88,708333;
2013-01-21;2,2;27,7;24,3625;22,4;83,333333;
2013-01-22;27,8;28,6;24,916667;21,5;79,041667;
2013-01-23;1,6;28,1;24,833333;20,5;73,625;
2013-01-24;0;29,9;25,954167;22;66,25;
2013-01-25;0;32,3;27,575;24,2;73;
2013-01-26;0;34,9;27,4375;23,9;78,041667;
2013-01-27;27,4;27,4;25,141667;23,4;83,541667;
2013-01-28;,2;25,3;24,329167;23,9;79,125;
2013-01-29;12,6;25;23,0375;21,8;92,166667;
2013-01-30;18;27,1;23,983333;21;85,125;
2013-01-31;,8;28,5;25,3125;23;87,041667;
2013-02-01;0;30,3;26,691667;24,8;82,125;
2013-02-02;0;31;27,295833;24,8;78,333333;
2013-02-03;0;31,1;27,233333;24,8;74,166667;
2013-02-04;0;32,4;25,733333;23,4;77,833333;
2013-02-05;0;27,4;24,95;24,1;82,875;
2013-02-06;13,2;26,1;24,129167;21,8;86;
2013-02-07;0;30,6;26,120833;22;79,875;
2013-02-08;0;30,9;27,0875;24,9;77,208333;
2013-02-09;0;31,2;27,508333;25,4;72,416667;
2013-02-10;0;31,1;26,975;24,9;74,75;
2013-02-11;0;30,7;26,570833;24,5;75,125;
2013-02-12;0;30,5;26,808333;24,6;71,208333;
2013-02-13;0;31,9;27,1125;24,7;71,125;
2013-02-14;0;31,2;27,116667;25,1;71,833333;
2013-02-15;0;30,9;27,0375;24,7;73,583333;
2013-02-16;0;30,7;27,025;24,9;73,208333;
2013-02-17;0;30,6;27,070833;25;72,75;
2013-02-18;0;31,2;27,195833;25;73,333333;
2013-02-19;0;31,4;27,120833;24,8;72,416667;
2013-02-20;0;30,7;26,766667;23,8;75,291667;
2013-02-21;0;31,6;27,020833;23,7;72,416667;
2013-02-22;0;30,6;26,966667;24,7;72;
2013-02-23;0;29,5;26,3125;23,6;77,666667;
2013-02-24;0;31;26,666667;23,8;72,583333;
2013-02-25;0;30,8;26,9625;24,4;70,541667;
2013-02-26;0;32,5;27,054167;24;70,083333;
2013-02-27;4,2;28,1;24,754167;21,6;83,333333;
2013-02-28;0;26,2;23,975;22,3;84,75;
2013-03-01;0;25,6;23,320833;22,4;86,125;
2013-03-02;11;26,2;23,320833;21,5;88,083333;
2013-03-03;1,8;30,4;25,775;23,1;84;
2013-03-04;0;30,8;27,066667;24,7;72,375;
2013-03-05;0;31,9;27,1125;24,2;72,75;
2013-03-06;0;31,7;27,258333;23,1;74,708333;
2013-03-07;0;30,5;26,904167;23,4;79,083333;
2013-03-08;0;31,6;27,183333;23,7;75,25;
2013-03-09;0;31,6;27,083333;24,7;74,833333;
2013-03-10;0;31,6;27,175;24,4;73,583333;
2013-03-11;0;28,3;25,558333;23,5;81,791667;
2013-03-12;0;32;26,629167;23,5;81;
2013-03-13;0;32,7;27,833333;25,2;79,791667;
2013-03-14;0;27,9;25,304167;23,7;84,208333;
2013-03-15;0;26,3;24,241667;23,2;86,666667;
2013-03-16;5,8;31;25,479167;21,5;83,583333;
2013-03-17;0;31,8;27,479167;24,7;72,416667;
2013-03-18;3,4;27,1;24,266667;23,6;89,666667;
2013-03-19;11,4;27,1;24,958333;22,6;73;
2013-03-20;0;27,3;25,170833;24,2;79,875;
2013-03-21;,8;29,1;25,591667;22,3;84,833333;
2013-03-22;0;32;27,058333;24,8;75,708333;
2013-03-23;2,8;28,2;25,795833;23,5;84,875;
2013-03-24;,2;28,3;25,529167;23,2;86;
2013-03-25;0;31,3;26,6875;23,8;78,666667;
2013-03-26;8;28,4;24,9625;22,5;85,125;
2013-03-27;10,8;29,2;null;23,5;86,3;
2013-03-28;null;null;null;null;null;
2013-03-29;0;27;24,604167;23,1;76,75;
2013-03-30;6,6;25,9;22,970833;21,4;84,916667;
2013-03-31;4,2;26,8;24,045833;21,6;82,166667;
2013-04-01;0;29,4;25,279167;21,8;82,583333;
2013-04-02;0;30,2;26,45;24,5;81,875;
2013-04-03;0;28;25,975;25,4;80,125;
2013-04-04;7,2;27,6;24,695833;21,9;83,875;
2013-04-05;0;30,5;26,470833;24,4;76,958333;
2013-04-06;0;29,1;26,0375;24;81,041667;
2013-04-07;0;28,7;25,8;23,9;83,25;
2013-04-08;0;27,9;25,641667;22,7;71,958333;
2013-04-09;0;26,4;24,179167;22;79,958333;
2013-04-10;2,6;25,3;23,754167;21,7;85,166667;
2013-04-11;,4;26,9;23,9125;21,9;79,416667;
2013-04-12;0;30;25,204167;22;80,583333;
2013-04-13;0;29,9;26,720833;24,9;80,041667;
2013-04-14;,2;26,6;23,858333;22,5;80,958333;
2013-04-15;0;25,8;23,041667;21,4;74,416667;
2013-04-16;0;29,2;23,404167;19;79,541667;
2013-04-17;0;25,8;23,895833;23;70,541667;
2013-04-18;0;24,8;22,670833;18,3;75,375;
2013-04-19;0;25,8;22,258333;19;80,791667;
2013-04-20;0;26,1;22,829167;19,1;73,916667;
2013-04-21;0;25,5;22,808333;18,8;74,916667;
2013-04-22;0;26;23,266667;20,1;73;
2013-04-23;3;25,6;23,408333;20,8;73;
2013-04-24;0;25,8;22,0625;17,8;78,666667;
2013-04-25;,2;25,5;22,341667;18,8;76,375;
2013-04-26;0;26,9;22,495833;18,1;73,291667;
2013-04-27;0;27,4;22,516667;18;78,5;
2013-04-28;,2;25,9;22,3;17,9;79,541667;
2013-04-29;,6;27,1;23,545833;19,4;76,791667;
2013-04-30;0;31,6;24,65;20;74,291667;
2013-05-01;0;26,4;23,491667;19,9;86,166667;
2013-05-02;0;26,9;23,666667;20,4;84,625;
2013-05-03;,2;28,8;23,691667;19,3;80,75;
2013-05-04;0;30,2;24,554167;19;78,333333;
2013-05-05;,2;30,7;25,279167;22,3;79,208333;
2013-05-06;0;28,6;23,041667;20,9;78,375;
2013-05-07;0;26,3;21,595833;17,5;70,708333;
2013-05-08;0;25,4;22,2875;18,5;73;
2013-05-09;0;24,5;21,091667;16;70,791667;
2013-05-10;0;26,1;22,108333;17,4;67,083333;
2013-05-11;0;27,1;22,475;16,9;70,791667;
2013-05-12;,4;27,5;23,05;18,9;77,458333;
2013-05-13;0;28,3;24,416667;20,2;79,75;
2013-05-14;0;28,7;25,133333;22,4;79,541667;
2013-05-15;0;28,7;25,25;23;81,041667;
