Nome: BELO HORIZONTE
Codigo Estacao: 83587
Latitude: -19.93444444
Longitude: -43.95222222
Altitude: 915.47
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1994-06-29;6,1;null;0;21,5;16,6;12,2;58,8;47;3;
1994-06-30;6,2;null;0;22,6;17,6;13,6;63;53;2;
1994-07-01;4,9;null;0;23,1;18,4;14,6;72;61;1,7;
1994-07-02;8,8;null;0;25,2;19,6;14,4;60;44;2,1;
1994-07-03;4,7;null;0;23,4;18,3;15,6;67,5;52;1,5;
1994-07-04;4,5;null;0;21,5;18;13,8;67,3;56;2,1;
1994-07-05;3,6;null;0;23;18,5;14,8;62,8;43;2,2;
1994-07-06;4,7;null;0;21,9;18,6;15,8;70;59;3;
1994-07-07;3,7;null;0;25,7;19,5;14;64,3;48;1,3;
1994-07-08;4;null;0;26,9;21;14,8;58,5;42;1,4;
1994-07-09;4,8;null;0;22,3;17,7;15,6;62,3;56;2,4;
1994-07-10;5,2;null;0;19,7;13,2;9,4;46,8;37;3;
1994-07-11;6,4;null;0;18,8;14,7;10,6;58,8;44;2,3;
1994-07-12;5,5;null;0;20;15,8;12;71;63;2,3;
1994-07-13;4,1;null;0;20;16,1;12,2;64;49;2,6;
1994-07-14;4,7;null;0;23;17,7;13,4;62,8;47;1,7;
1994-07-15;3,7;null;0;24,3;18,6;13;55,5;33;1,3;
1994-07-16;5,6;null;0;24,1;19,1;15;61;50;2,1;
1994-07-17;5;null;0;25,8;19,8;15,8;65,8;59;1,4;
1994-07-18;4,5;null;0;26,6;20,7;15,6;56;48;1,4;
1994-07-19;4,6;null;0;26,3;20,1;14,8;54;28;1,4;
1994-07-20;5,4;null;0;26,9;21;15,4;51,3;33;1,7;
1994-07-21;6,3;null;0;24,9;20,2;17,4;66;48;2;
1994-07-22;5,3;null;0;25,3;20,2;16,8;63,8;52;2,1;
1994-07-23;4,8;null;0;24,9;20,4;16;61,8;53;1,6;
1994-07-24;3,8;null;0;27;20,9;15,8;60,8;48;1,6;
1994-07-25;4,4;null;0;26,7;20,6;16,6;55,5;40;2,1;
1994-07-26;5,5;null;0;27,2;20,6;14,4;55,8;34;1,2;
1994-07-27;6,1;null;0;26,8;20,9;16,6;60,8;43;1,5;
1994-07-28;5,5;null;0;25,5;20,1;17;63,5;50;1,7;
1994-07-29;5,1;null;0;26,4;21,1;15;54;48;1,9;
1994-07-30;5,1;null;0;27,1;20,5;14;45;29;2,7;
1994-07-31;4,2;null;0;25,5;20,3;16,9;52,8;42;1,9;
1994-08-01;7,1;null;0;24,1;19,5;15,8;52,3;44;2,4;
1994-08-02;6,1;null;0;26,2;19,8;14,6;55;34;1,1;
1994-08-03;5,5;null;0;27,8;20,9;14,6;49,8;31;2;
1994-08-04;7,1;null;0;26,1;19,1;16,3;50,5;35;2,6;
1994-08-05;7,4;null;0;23,7;16,4;11;49,5;30;2,4;
1994-08-06;6,4;null;0;23,5;15,9;10,8;53,5;37;3;
1994-08-07;4,2;null;0;23,3;16,2;10,4;56,3;44;1,9;
1994-08-08;5,2;null;0;24,9;18,1;11,4;47;31;1,5;
1994-08-09;5,7;null;0;26,9;19,8;13,2;50,3;30;1,8;
1994-08-10;6,8;null;0;28,5;20,6;13,6;43,8;27;1;
1994-08-11;7;null;0;27,4;20,9;15;46,8;29;2,5;
1994-08-12;7,5;null;0;22,8;18,1;15,2;67;49;2,1;
1994-08-13;4,2;null;0;22,5;18;14,4;54;40;1,9;
1994-08-14;6,8;null;0;23,5;17,8;13,7;58;42;2,2;
1994-08-15;5,5;null;0;24,2;18,8;14,8;56,3;45;1,6;
1994-08-16;4,6;null;0;27,8;20,4;13,8;48;34;,8;
1994-08-17;5,6;null;0;26,8;20,6;15,4;52,8;38;2,3;
1994-08-18;6,6;null;0;24,2;19,2;15,2;56;42;3,3;
1994-08-19;6,7;null;0;24,6;19,4;15;53,3;43;2,5;
1994-08-20;6,3;null;0;24,5;18,8;14,2;56,5;44;2,3;
1994-08-21;5,4;null;0;26,7;19,9;13,6;45,5;23;1,1;
1994-08-22;7,6;null;0;27,4;20,7;14,4;47,5;33;,9;
1994-08-23;6,5;null;0;29,7;22,4;15,6;43;28;1,4;
1994-08-24;7,8;null;0;30,4;23,6;17;42,5;28;1,9;
1994-08-25;8,6;null;0;25,8;20,9;17,8;61,5;50;2,1;
1994-08-26;5,8;null;0;30,5;23,9;16,4;47,5;34;1,4;
1994-08-27;6,7;null;0;30,5;24,7;18,8;50,3;33;1,5;
1994-08-28;7,8;null;0;26,3;21,1;18,6;70,3;51;3,1;
1994-08-29;4,8;null;0;27,8;21,7;16,8;60,5;46;2,2;
1994-08-30;5,2;null;0;26,5;20,5;17,2;66,8;50;2;
1994-08-31;5,5;null;0;27,4;21,5;17,4;54;35;1,7;
1994-09-01;7,2;null;0;27,2;21,3;17,4;53,3;34;2,5;
1994-09-02;7,5;null;0;26,8;21,6;17,4;53,3;40;2;
1994-09-03;7,8;null;0;27;21,7;17,7;49,3;42;2,1;
1994-09-04;7,5;8,6;0;26,3;20,8;17,2;52,3;37;1,5;
1994-09-05;null;9,1;0;26,3;20,8;16,6;49;33;1,9;
1994-09-06;8,5;9;0;28,2;21,7;16,6;51,3;33;2,2;
1994-09-07;7,5;9;0;29,2;22,4;17,2;36,8;25;1,1;
1994-09-08;8,1;8,6;0;30,2;23,9;17,4;36,5;23;1,9;
1994-09-09;9,2;8,9;0;27,2;21,7;17,6;55,3;41;2,9;
1994-09-10;6,4;5,8;0;22,9;17,7;15,8;70,8;56;2,8;
1994-09-11;4,4;6,8;0;24,3;18,1;14,4;66,8;51;3;
1994-09-12;5,1;9;0;28,7;21,1;14,8;52;37;2,2;
1994-09-13;4,9;9,3;0;29,7;22;16;45,5;24;2,3;
1994-09-14;9;8,9;0;31;23,7;16,8;39;24;1,1;
1994-09-15;8,7;9;0;31,2;24,4;18,6;40,5;30;,9;
1994-09-16;7,7;7;0;32,1;25,1;19,2;42;28;1,7;
1994-09-17;6,7;4,9;0;26,2;21,8;19,2;63,8;48;2,8;
1994-09-18;6,4;7,3;0;26,3;21,3;18,2;65;46;2,6;
1994-09-19;5,9;9;0;25,7;20,3;16,4;55;42;2,2;
1994-09-20;6,5;10,2;0;27,2;21;14,8;46,5;31;3,2;
1994-09-21;8;10,4;0;28,3;22,5;17;48,5;31;2,4;
1994-09-22;7,8;10,4;0;30,2;23,9;18,4;41;29;2,2;
1994-09-23;9,3;10;0;29,5;23,1;17,2;38,5;22;3,2;
1994-09-24;12,3;null;0;28,5;22,7;19;48,3;30;1,5;
1994-09-25;8,2;10,3;0;31,7;24,2;16,8;35;15;1,5;
1994-09-26;8,7;null;0;33,3;26;19,2;37,5;22;1,2;
1994-09-27;9,7;1,9;0;26,7;21,6;18,6;62,3;42;2,8;
1994-09-28;5,2;null;3,4;21,1;17,5;15,4;75,5;67;2,4;
1994-09-29;,4;null;0;25,7;20;14,6;56,3;46;2,3;
1994-09-30;6,2;null;0;29,5;22;15;42;22;2,2;
1994-10-01;5,5;null;0;32,5;25,2;17,8;32,5;25;2,6;
1994-10-02;11,2;10,1;0;33,5;26,7;20,6;28;19;1;
1994-10-03;10,6;9,8;0;34,8;28,3;20,6;22,3;16;1,3;
1994-10-04;12,7;8,5;0;32,1;25,6;20,6;43,8;23;2,6;
1994-10-05;9,3;5;0;27,9;22,7;19,6;60;47;2,8;
1994-10-06;6,5;4,8;0;26,5;22,9;19,6;58;52;2,1;
1994-10-07;6,8;0;13,4;23,1;19;16;72,3;57;1,6;
1994-10-08;3;9,9;0;26,4;21,4;16,8;61;44;1,3;
1994-10-09;6,4;8,8;0;25,2;21;17,8;59;50;2,2;
1994-10-10;6;null;0;30,4;24,4;17,8;46,5;36;2,2;
1994-10-11;7,8;0;0;32,3;25,2;20,2;49,5;30;2,2;
1994-10-12;9,5;5,7;,2;25,9;21,1;19,2;66,5;45;3,5;
1994-10-13;4,7;9,7;0;24,8;20;17,4;69,8;61;2,8;
1994-10-14;3,6;8,3;0;31,6;24,3;16,6;53,5;40;1,5;
1994-10-15;7,2;7,6;0;26,7;22,6;20,8;63;51;3,1;
1994-10-16;5;null;0;25,7;21,8;18,8;61,8;55;3,4;
1994-10-17;6,7;2,8;0;26,6;22,7;18,6;62,3;55;2,4;
1994-10-18;6,6;7,4;0;30,8;23,7;19,8;61,8;41;1,8;
1994-10-19;4,2;6;0;31;23,7;18,7;64,5;39;2,1;
1994-10-20;5,2;6,9;18;31,3;25;18,4;55,8;44;1,8;
1994-10-21;7;5,4;0;29,5;25,5;22,2;69,8;54;,9;
1994-10-22;5,8;9,8;1,4;30;25,1;21;48;41;2,5;
1994-10-23;8,7;11,1;0;28;23,5;20;48,5;37;2,6;
1994-10-24;8,5;11,1;0;30,6;24;18,4;44,8;27;2,3;
1994-10-25;7;5,5;0;30,2;25,5;21,4;49,3;36;1,2;
1994-10-26;7,2;5,4;0;32;25,1;22,6;60,8;35;1,4;
1994-10-27;5,6;1;3,4;26,7;21,5;19,2;83;76;1,8;
1994-10-28;2;,4;6,6;29,2;24,4;18,4;60,8;49;1,8;
1994-10-29;5;1;0;25,7;21,6;20;78,8;62;3,5;
1994-10-30;3,8;3,4;3;23,1;19,5;18;71,3;63;2,7;
1994-10-31;4,2;3,4;,4;24,9;21;16,2;65,5;56;2,6;
1994-11-01;5,7;10,1;0;29,4;24,3;19;60,3;49;1,5;
1994-11-02;5,2;11;0;34,6;24,9;19,8;45,3;33;2,1;
1994-11-03;6,8;8,5;15,4;29,7;24;20;71,3;44;1,9;
1994-11-04;4,1;10,4;12;29,6;24,5;20;62,8;49;2,6;
1994-11-05;7,2;null;0;32,4;26,1;20,8;50;33;2,1;
1994-11-06;8,8;9,6;0;30,7;24,7;20,6;59;45;2,2;
1994-11-07;9,8;9,8;0;31,7;26,6;21,8;43,5;38;2,3;
1994-11-08;9,2;10;0;33,3;27,2;22,2;44,3;32;2,1;
1994-11-09;10;10,6;0;34;27,4;21,6;46,8;31;1,8;
1994-11-10;8,3;,3;0;29,7;25,8;23;56,8;43;1;
1994-11-11;5,5;10;0;33,8;26,9;21,6;47,8;30;1,1;
1994-11-12;8,4;8,3;0;33,7;27,4;22,4;47,3;33;2;
1994-11-13;6,2;5,9;21,8;30,2;25,1;19,2;58,8;50;1,1;
1994-11-14;5,8;3,9;0;27,4;22,3;19,2;77,8;56;1,6;
1994-11-15;8,9;0;17,4;24,3;19,8;17,4;85,8;66;1,5;
1994-11-16;2,3;5,2;,7;28;22,5;18;70,5;55;1,6;
1994-11-17;4,2;11,3;0;29,2;24,4;19,8;58;48;1,7;
1994-11-18;6,7;3;0;27,8;22,7;20,6;79;59;1,5;
1994-11-19;2,4;0;19,2;24,2;21;19,2;87,5;86;2,2;
1994-11-20;1,9;1,7;13,9;24,3;20;18,2;79,3;75;1,6;
1994-11-21;3,5;2,1;,2;21,3;18,3;15,6;77;70;3,1;
1994-11-22;2,9;0;,4;22,8;18,9;16,4;75,8;72;2;
1994-11-23;3,5;0;0;20,8;17,7;16,2;81,8;74;2,7;
1994-11-24;3;1,2;1,4;20,4;17,2;15;76,8;70;2,6;
1994-11-25;3,9;2;0;21,5;18,5;16;73,8;67;2,4;
1994-11-26;3,5;1,3;0;21,9;19,5;17;83;72;1,3;
1994-11-27;1,8;null;,2;25,8;21,9;16,8;69,3;59;,9;
1994-11-28;3,4;0;0;22,3;19,8;18,4;92;75;1,3;
1994-11-29;,7;3,9;62,4;27,2;20,5;16,6;91;80;1,2;
1994-11-30;1,8;2;25,4;27,2;22,2;18;72,3;59;1,2;
1994-12-01;3,4;,8;,6;25,1;21,8;19,6;69,8;63;1,6;
1994-12-02;4,4;,9;0;25;21,3;19,2;67,5;55;2,5;
1994-12-03;4,8;11,8;0;28,5;23,5;18;54,3;46;1,9;
1994-12-04;7,5;10,7;0;30,2;24,1;19,2;59,5;39;2,3;
1994-12-05;6,4;10,9;0;31,4;25,9;20,8;57;41;1,9;
1994-12-06;5,8;4;21,6;27,7;22,2;19,2;83;63;1,2;
1994-12-07;2,3;2;9;27,6;23,2;19,8;76,8;62;1,3;
1994-12-08;3;1,2;4,6;23,7;20,5;18,3;84,3;78;1,8;
1994-12-09;2,7;3,7;5,4;26,6;22,3;18,4;78;75;1,9;
1994-12-10;4,8;9;,6;28,1;24;20;61,8;52;1,8;
1994-12-11;5,6;null;0;26,8;23,2;20;64,5;57;1,9;
1994-12-12;6;null;0;29,3;24,4;19,8;57,3;44;1,6;
1994-12-13;6,8;7,5;0;29,5;25,1;20,4;60,3;48;1,8;
1994-12-14;5,6;8,1;,4;30,2;25,1;21;62,8;51;1,3;
1994-12-15;5,2;7,5;0;30,6;25,1;20;63,3;50;2,5;
1994-12-16;4,3;1,3;17,4;27,1;23;19,8;76,5;71;1,6;
1994-12-17;2,9;4,7;,1;29,1;23;20;75,3;57;2,6;
1994-12-18;3,6;5,9;2,3;28,8;23;19,8;75;53;2;
1994-12-19;4,3;3,7;28,8;28;22,7;19;82,3;77;1,8;
1994-12-20;3,3;11,9;1,1;30,4;23,9;18;55,5;43;,9;
1994-12-21;6,4;5,2;0;28,8;23,8;20,8;68,3;50;2;
1994-12-22;5;0;15,4;24,3;20,9;19,9;94,8;75;1,2;
1994-12-23;,8;0;64,9;23,8;20,9;19;93,3;84;2,2;
1994-12-24;,7;2,3;43,1;26,6;22,1;19,6;86,8;75;1,2;
1994-12-25;2;,1;13,9;24,2;20,6;19,5;94,8;90;,9;
1994-12-26;1,2;6,5;10,8;30,1;23;18,8;73,5;57;,8;
1994-12-27;8,3;5,7;8,2;30,7;22,8;18,6;74;48;1,4;
1994-12-28;5,1;8,4;4,6;29,6;24,2;18,4;60,8;43;2;
1994-12-29;6,2;10,1;0;29,7;24,9;21;58,8;47;1,6;
1994-12-30;5,7;10,5;0;30,8;25,1;20,8;56,8;38;1,1;
1994-12-31;7;10;0;30,8;25,4;20,5;56,3;44;1,8;
1995-01-01;7,2;3,7;0;28,5;23,7;20,4;70,8;61;1,2;
1995-01-02;4,2;4,4;0;28,4;23,6;20,6;85,5;64;,9;
1995-01-03;2,1;2,4;15;27,6;23;20,2;76,8;63;1,3;
1995-01-04;2,9;5;0;28,7;24,2;20,2;68,5;57;1,5;
1995-01-05;5,1;5,1;1,8;28,7;23,7;20,4;76,3;59;1,6;
1995-01-06;3,6;null;11,6;29,9;24,4;20;69,5;52;2;
1995-01-07;4,5;12,3;0;31,5;26,6;20,6;52,5;37;1,7;
1995-01-08;7,3;11,2;0;32,5;27,3;21,8;51,3;36;2,1;
1995-01-09;8,2;11,7;0;33,2;27,9;23,4;48,5;34;1,9;
1995-01-10;9,4;12;0;32,8;27,6;23;50,3;38;1,8;
1995-01-11;8,6;7,8;1,6;32,5;27,3;21,2;52,3;42;2,4;
1995-01-12;7,7;7,6;0;30,6;25,9;22,2;61;49;1,4;
1995-01-13;8,4;11,8;0;29,9;25,6;22;48,8;43;1,8;
1995-01-14;9;12,2;0;29,3;24,6;20,3;54;40;1,9;
1995-01-15;9,8;12,1;0;31,7;26,5;20,4;46;35;2,2;
1995-01-16;9,9;null;0;33,6;27,7;21;41,5;31;1,4;
1995-01-17;8,5;11,6;0;35,1;28,5;22,2;39,8;29;1,6;
1995-01-18;9,6;10,4;0;33,8;29,1;23,8;42;35;2,1;
1995-01-19;11,8;8;0;32,6;24,8;21,9;69,3;40;1,5;
1995-01-20;6,8;null;2;31,8;25,7;21,8;62;41;2,6;
1995-01-21;6,4;8,4;0;31,5;25,4;22;59,5;49;2,4;
1995-01-22;6,5;null;0;26,7;23,6;20,3;72;65;2,3;
1995-01-23;3,9;7,9;4,5;31,4;24,7;19,6;65,3;48;1,6;
1995-01-24;3,6;9;0;31,4;25,3;21,1;65,8;45;1,7;
1995-01-25;5,2;7,3;,1;30,1;25,7;22,3;71;66;1,9;
1995-01-26;4,3;7,2;0;31;23,9;21,6;86,3;74;2,2;
1995-01-27;4,2;5,4;16,2;29,7;24,4;20,7;75;77;,7;
1995-01-28;3,1;9,1;3,2;31,2;24,6;20,5;64,3;44;2,3;
1995-01-29;5,9;1,5;0;28,9;23,6;21,4;77,3;52;1,9;
1995-01-30;4,2;4,4;5,5;29,3;22,7;19,7;78,8;58;1;
1995-01-31;1,6;,1;28,1;24,5;21,7;19,4;81,8;75;1,1;
1995-02-01;4;null;1;24,8;21,4;19,4;92,5;79;,5;
1995-02-02;,6;4,5;49,1;27,1;21,8;17,6;83;63;1,1;
1995-02-03;2,1;null;16,5;26,6;22;19,2;79;60;1;
1995-02-04;3;7,6;1,8;30,3;25,1;20,7;57,8;37;2;
1995-02-05;8;null;0;28,2;24;20,9;56,8;41;2;
1995-02-06;6,6;8;0;30,4;25;19,4;59;42;1,7;
1995-02-07;5,4;2,1;30;27;21,3;19;98;68;1;
1995-02-08;2,8;,4;1,2;23,7;21,5;20;91;78;1,6;
1995-02-09;1,3;null;26,4;25,3;22,3;18,6;80,8;81;1,6;
1995-02-10;3;2,3;3,3;25,3;21,6;20,3;87,5;71;1,7;
1995-02-11;1,3;1,1;15;24,4;21;18,6;93,8;85;,5;
1995-02-12;,8;3,3;28,8;26,6;21,9;19,4;89;72;,6;
1995-02-13;1,9;2,2;8,4;27,2;23,1;20,2;93,5;84;,2;
1995-02-14;1,3;6,3;,3;29,3;23,4;20,8;79;53;1,2;
1995-02-15;3;2;10,6;28,2;21,1;18;88;67;,9;
1995-02-16;1,3;8,7;29,8;29,9;23,9;18,6;72;54;1,4;
1995-02-17;4,3;10,1;0;30,9;25,7;20,8;63,3;46;1,4;
1995-02-18;5,3;5,3;0;29,1;24,1;21,6;80,8;71;1,1;
1995-02-19;3;null;2,3;30,8;24,7;20,8;71,5;54;1,2;
1995-02-20;4,2;7,4;10,6;29,2;24,5;19,2;65,8;54;2;
1995-02-21;5,3;8,7;0;27,7;23,5;20,4;66,5;53;1,8;
1995-02-22;6,4;11,1;0;29,4;24,4;19;59,5;47;1,5;
1995-02-23;5,8;11,5;0;31,7;26,2;19,8;56,5;46;2,2;
1995-02-24;8;11,4;0;31,3;26,2;20,8;51,8;37;1,8;
1995-02-25;7,5;11,5;0;31,7;26,5;20,8;48,3;36;1,8;
1995-02-26;9,5;10,6;0;31,6;26,5;22,2;49,5;38;,9;
1995-02-27;5;null;0;29,9;25,3;21,8;59,3;42;1,7;
1995-02-28;8,4;11,2;0;31,2;25,9;21,4;55,5;38;1,5;
1995-03-01;7,5;10,7;0;31,8;26,2;21,4;49,3;33;1,6;
1995-03-02;8,8;11;0;32,1;26,3;20,8;51,3;37;1,9;
1995-03-03;9,1;10,2;0;31,3;26,2;22,8;62,5;51;1,4;
1995-03-04;6,5;2,5;13,4;27;21,9;18,4;77;61;1,4;
1995-03-05;3,4;7,8;7,5;31,3;23,9;18,2;70,3;46;1,2;
1995-03-06;4,5;8,1;9,1;30;24,6;19;58,3;49;1,7;
1995-03-07;5,2;7,1;0;24,7;22,1;21;79,3;53;1,5;
1995-03-08;4,7;10,1;13,3;28,5;24,2;19,2;56;44;2,1;
1995-03-09;6,5;null;0;30,3;24,8;20,2;57,5;42;2,5;
1995-03-10;7,3;10,5;0;28,7;24,6;20,9;54,5;39;2,2;
1995-03-11;7,3;null;0;29,4;24,3;20,8;53,5;40;2,5;
1995-03-12;9,8;10,2;0;30,4;24,7;20;54,8;42;1,3;
1995-03-13;6,7;null;0;30,3;25,3;21;54,5;39;2,2;
1995-03-14;5,9;,5;39,4;24,7;19,5;16,8;86;59;1,5;
1995-03-15;1,3;null;63,7;21,2;18,7;15,4;90;80;1,1;
1995-03-16;,9;8,3;15,3;27,7;21,9;17,2;65,8;53;1,8;
1995-03-17;4,4;null;0;29,7;23,6;17;54,5;40;1,9;
1995-03-18;6,3;null;0;28,2;23,8;20;64,3;52;2,9;
1995-03-19;6,1;6,7;0;27,8;23,8;20,2;65,3;51;1;
1995-03-20;5,3;9,1;0;29,4;24,5;20,6;63;49;1,6;
1995-03-21;5,6;6,5;0;28,2;22,2;19,8;74,8;56;1,7;
1995-03-22;3,4;4,8;35,4;26,3;21,4;18,4;83,3;67;1,4;
1995-03-23;null;8,2;26,4;28,1;23,6;18,8;74,3;70;1,5;
1995-03-24;null;3,1;5,6;26,4;21,2;19;93;76;1,2;
1995-03-25;null;2;54,4;26,8;22,4;18,8;82,8;69;1;
1995-03-26;null;6,3;19,4;27,1;22,2;19;70,3;59;1,5;
1995-03-27;null;5,6;0;27,9;22,4;19,4;70;57;2,1;
1995-03-28;5,7;6,5;0;27,5;22,6;18;64,8;50;1,5;
1995-03-29;5,5;8,6;0;29,9;24,6;20;69;56;1,9;
1995-03-30;4,6;7,4;0;30,5;25,4;20,8;67,8;53;1,3;
1995-03-31;4,2;2,7;0;27,3;23,6;21,8;83,3;73;,8;
1995-04-01;1,7;6,7;25,2;27,7;23,6;19,8;81,8;68;1;
1995-04-02;1,9;null;1,1;29,8;24,5;20,2;75;50;1,7;
1995-04-03;3;8,6;0;30,1;24,2;20,8;71;54;2;
1995-04-04;3,4;null;0;26,7;22,2;19,4;68,3;58;1,6;
1995-04-05;5,9;5,7;0;26;22;18,6;70,5;60;1,6;
1995-04-06;4,2;3;0;25,2;21,5;18,2;71;65;,9;
1995-04-07;3,8;3,5;0;25,5;21,8;18,4;70;60;2;
1995-04-08;5,6;6,2;0;27,1;22,3;19;71,3;57;,9;
